time,seconds_elapsed,z,y,x
1760898175921476400,0.241476318359375,-1.4370594024658203,-1.2997674942016602,1.4734058380126953
1760898175931163600,0.25116357421875,-1.3283255100250244,-1.5050181150436401,1.4856231212615967
1760898175940850700,0.2608505859375,-1.2159262895584106,-1.7542508840560913,1.479514479637146
1760898175950538000,0.2705380859375,-1.10230553150177,-1.5807653665542603,1.380554437637329
1760898175960225000,0.28022509765625,-1.0118975639343262,-1.1250602006912231,1.1850776672363281
1760898175969912300,0.289912353515625,-0.9104939699172974,-0.9980003237724304,0.9798271059989929
1760898175979599400,0.299599365234375,-0.8335250020027161,-0.7866411209106445,0.5522217750549316
1760898175989286700,0.30928662109375,-0.7516691088676453,-0.539851725101471,0.14660754799842834
1760898175998973700,0.3189736328125,-0.6771436333656311,-0.15500694513320923,-0.2712239623069763
1760898176008661000,0.328660888671875,-0.6783653497695923,0.22983787953853607,-0.7330377101898193
1760898176018348300,0.338348388671875,-0.6661480665206909,0.388662725687027,-1.1423171758651733
1760898176028035300,0.348035400390625,-0.6172788739204407,0.3776671588420868,-1.479514479637146
1760898176037722600,0.35772265625,-0.5329795479774475,0.19685117900371552,-1.7177517414093018
1760898176047409700,0.36740966796875,-0.4364628791809082,-0.15867212414741516,-1.8619158267974854
1760898176057097000,0.377096923828125,-0.324063777923584,-0.660802960395813,-1.925445795059204
1760898176066784000,0.386783935546875,-0.1957821547985077,-1.1946988105773926,-1.9034546613693237
1760898176076471300,0.39647119140625,-0.1127045527100563,-1.1861467361450195,-1.6041308641433716
1760898176086158300,0.406158447265625,-0.22510367631912231,-0.514195442199707,-0.8442151546478271
1760898176095845600,0.415845703125,-0.5073232054710388,-0.3578140437602997,0.013439024798572063
1760898176105533000,0.425532958984375,-0.6918043494224548,-0.4689914286136627,0.7611374855041504
1760898176115220000,0.435219970703125,-0.6759218573570251,-0.47754353284835815,1.186299443244934
1760898176124907300,0.4449072265625,-0.5757400393486023,-0.3052796721458435,1.2412772178649902
1760898176134594300,0.45459423828125,-0.5390881896018982,-0.03527744114398956,1.0140355825424194
1760898176144281600,0.464281494140625,-0.6319395899772644,-0.06582067906856537,0.6682860851287842
1760898176153968600,0.47396875,-0.8042035102844238,-0.13179408013820648,0.3298669755458832
1760898176163656000,0.483656005859375,-0.8799507021903992,0.030695954337716103,0.08552107214927673
1760898176173343200,0.49334326171875,-0.9288198947906494,0.11621702462434769,-0.11972949653863907
1760898176183030300,0.5030302734375,-1.0094540119171143,-0.01206457894295454,-0.3127627670764923
1760898176192717600,0.512717529296875,-1.099861979484558,-0.12935061752796173,-0.4263836145401001
1760898176202404600,0.522404541015625,-1.1658353805541992,-0.15500694513320923,-0.43004879355430603
1760898176212092000,0.532091796875,-1.1976003646850586,-0.2857320010662079,-0.360410213470459
1760898176221779000,0.541779052734375,-1.181717872619629,-0.5484038591384888,-0.26022839546203613
1760898176231466200,0.55146630859375,-1.1414008140563965,-0.7841976881027222,-0.16615521907806396
1760898176241153300,0.5611533203125,-1.1475094556808472,-0.9198096394538879,-0.14538581669330597
1760898176250840600,0.570840576171875,-1.1585050821304321,-0.8428406715393066,-0.20158538222312927
1760898176260527900,0.58052783203125,-1.1328487396240234,-0.6571378111839294,-0.2968802750110626
1760898176270215000,0.59021484375,-1.06443190574646,-0.41645705699920654,-0.5338957905769348
1760898176279902200,0.599902099609375,-0.981354296207428,-0.24297146499156952,-0.7049379348754883
1760898176289589200,0.60958935546875,-0.9275981783866882,-0.3199404180049896,-0.740368127822876
1760898176299276500,0.619276611328125,-0.9056070446968079,-0.5227475166320801,-0.7134900689125061
1760898176308963800,0.6289638671875,-0.8994984030723572,-0.6473639607429504,-0.6255255341529846
1760898176318651000,0.63865087890625,-0.9019418358802795,-0.6864593029022217,-0.5143481492996216
1760898176328338200,0.648338134765625,-0.9373720288276672,-0.5984947681427002,-0.3836230933666229
1760898176338025200,0.658025146484375,-1.054658055305481,-0.5264127254486084,-0.27000224590301514
1760898176347712500,0.66771240234375,-1.219591498374939,-0.393244206905365,-0.2211330533027649
1760898176357399600,0.677399658203125,-1.3918553590774536,-0.19898919761180878,-0.20769402384757996
1760898176367086800,0.6870869140625,-1.5580105781555176,0.03558287397027016,-0.20280711352825165
1760898176376774100,0.696774169921875,-1.6862921714782715,0.2652680277824402,-0.21502439677715302
1760898176386461200,0.706461181640625,-1.7681480646133423,0.43631017208099365,-0.2406807243824005
1760898176396148500,0.7161484375,-1.8157955408096313,0.5645917654037476,-0.25900667905807495
1760898176405835500,0.72583544921875,-1.8573343753814697,0.6501128673553467,-0.31154105067253113
1760898176415522800,0.735522705078125,-1.9159773588180542,0.6892082095146179,-0.38240134716033936
1760898176425209900,0.7452099609375,-2.017380952835083,0.7319687008857727,-0.4312705397605896
1760898176434897200,0.754897216796875,-2.1358888149261475,0.780837893486023,-0.4153880476951599
1760898176444584400,0.76458447265625,-2.1872012615203857,0.7820596098899841,-0.3384190797805786
1760898176454271500,0.774271484375,-2.1884231567382812,0.7942769527435303,-0.30054548382759094
1760898176463958800,0.783958740234375,-2.1248931884765625,0.8651372194290161,-0.2993237376213074
1760898176473645800,0.793645751953125,-2.0320417881011963,0.9469931125640869,-0.3543015718460083
1760898176483333000,0.8033330078125,-1.9062035083770752,0.9640973210334778,-0.42394015192985535
1760898176493020200,0.813020263671875,-1.7205007076263428,0.8736893534660339,-0.4276053309440613
1760898176502707500,0.82270751953125,-1.443168044090271,0.6696605086326599,-0.35674503445625305
1760898176512394800,0.832394775390625,-1.1780527830123901,0.45097091794013977,-0.2883281707763672
1760898176522081800,0.842081787109375,-0.9361502528190613,0.28237223625183105,-0.15760311484336853
1760898176531769000,0.85176904296875,-0.7528908252716064,0.16019928455352783,-0.002443459117785096
1760898176541456100,0.8614560546875,-0.5965094566345215,0.09422589093446732,0.1026252806186676
1760898176551143400,0.871143310546875,-0.35582873225212097,-0.3370446562767029,0.2162461280822754
1760898176560830500,0.88083056640625,0.021685699000954628,-0.8318451046943665,0.19669845700263977
1760898176570517800,0.890517822265625,0.3588830530643463,-0.8086322546005249,-0.040317077189683914
1760898176580205000,0.900205078125,0.46883872151374817,-0.7512109875679016,-0.27977606654167175
1760898176589892000,0.90989208984375,0.4834994673728943,-0.5838339924812317,-0.4838049113750458
1760898176599579400,0.919579345703125,0.4566214084625244,-0.41523534059524536,-0.6340776681900024
1760898176609266400,0.929266357421875,0.39186975359916687,-0.24174973368644714,-0.7220421433448792
1760898176618953700,0.93895361328125,0.29046618938446045,-0.02672533318400383,-0.794124186038971
1760898176628641000,0.94864111328125,0.15118902921676636,0.25060728192329407,-0.8552106618881226
1760898176638328000,0.958328125,0.016798781231045723,0.6061305999755859,-0.9126319885253906
1760898176648015400,0.968015380859375,-0.09315688163042068,0.8468112945556641,-1.0128138065338135
1760898176657702400,0.977702392578125,-0.168904110789299,0.8602503538131714,-1.138651967048645
1760898176667389700,0.9873896484375,-0.2214384824037552,0.6696605086326599,-1.1997383832931519
1760898176677076700,0.99707666015625,-0.2458730787038803,0.37400195002555847,-1.2351685762405396
1760898176686764000,1.006763916015625,-0.21410810947418213,0.06123919412493706,-1.1655299663543701
1760898176696451300,1.016451416015625,-0.10048725455999374,-0.007177661173045635,-1.0421353578567505
1760898176706138400,1.026138427734375,-0.1078176349401474,-0.24785839021205902,-0.9382883310317993
1760898176715825700,1.03582568359375,-0.21288637816905975,-0.2331976294517517,-0.7122683525085449
1760898176725512700,1.0455126953125,-0.31062474846839905,-0.053603384643793106,-0.5387827157974243
1760898176735200000,1.055199951171875,-0.35094180703163147,0.20906847715377808,-0.43860089778900146
1760898176744887000,1.064886962890625,-0.4169152081012726,0.43020153045654297,-0.33597561717033386
1760898176754574300,1.07457421875,-0.4425715208053589,0.43631017208099365,-0.1954767256975174
1760898176764261600,1.08426171875,-0.3814850449562073,0.32268932461738586,-0.1185077652335167
1760898176773948700,1.09394873046875,-0.2764163017272949,0.1773035079240799,-0.036651886999607086
1760898176783636000,1.103635986328125,-0.1542433500289917,-0.057268574833869934,0.08063415437936783
1760898176793323000,1.113322998046875,-0.010079269297420979,-0.21487168967723846,0.17104214429855347
1760898176803010300,1.12301025390625,0.07422006875276566,-0.2808450758457184,0.235793799161911
1760898176812697300,1.132697265625,0.07055488228797913,-0.21731515228748322,0.2993237376213074
1760898176822384600,1.142384521484375,0.044898562133312225,-0.037720900028944016,0.3543015718460083
1760898176832072000,1.152072021484375,0.022907428443431854,0.1003345400094986,0.36651885509490967
1760898176841759000,1.161759033203125,0.05100720748305321,0.09544762223958969,0.3176496922969818
1760898176851446300,1.1714462890625,0.1438586562871933,-0.010842849500477314,0.21258094906806946
1760898176861133300,1.18113330078125,0.24404047429561615,-0.17944152653217316,0.0977383628487587
1760898176870820600,1.190820556640625,0.29046618938446045,-0.31871870160102844,0.028099779039621353
1760898176880507600,1.200507568359375,0.2525925934314728,-0.29672756791114807,-0.036651886999607086
1760898176890195000,1.21019482421875,0.1536324918270111,-0.13912445306777954,-0.0818558782339096
1760898176899882200,1.21988232421875,0.03390299528837204,0.03802633285522461,-0.10506874322891235
1760898176909569300,1.2295693359375,-0.07605266571044922,0.13698641955852509,-0.12217295914888382
1760898176919256600,1.239256591796875,-0.13469567894935608,0.09178243577480316,-0.12461641430854797
1760898176928943600,1.248943603515625,-0.12492185086011887,-0.008399390615522861,-0.09651663154363632
1760898176938631000,1.258630859375,-0.09437860548496246,-0.07559451460838318,-0.0720820426940918
1760898176948318200,1.268318115234375,-0.13103049993515015,-0.12935061752796173,-0.11239911615848541
1760898176958005200,1.278005126953125,-0.19089524447917938,-0.02672533318400383,-0.2406807243824005
1760898176967692500,1.287692626953125,-0.2910770773887634,0.09789107739925385,-0.3738492429256439
1760898176977379600,1.297379638671875,-0.425467312335968,0.036804601550102234,-0.4862483739852905
1760898176987067000,1.30706689453125,-0.5696313977241516,-0.12446369975805283,-0.5302306413650513
1760898176996754200,1.316754150390625,-0.6624828577041626,-0.08903354406356812,-0.6206386089324951
1760898177006441200,1.326441162109375,-0.712573766708374,0.027030766010284424,-0.7855721116065979
1760898177016128500,1.33612841796875,-0.8078686594963074,0.09544762223958969,-0.8600975871086121
1760898177025815600,1.345815673828125,-0.8738420605659485,0.29336780309677124,-0.8210022449493408
1760898177035502800,1.3555029296875,-0.9337068200111389,0.32757624983787537,-0.8026763200759888
1760898177045190000,1.36518994140625,-0.9581413865089417,0.3935496211051941,-0.6743947267532349
1760898177054877200,1.374877197265625,-0.9630283117294312,0.34468045830726624,-0.5974257588386536
1760898177064564500,1.384564453125,-1.0082323551177979,0.25671592354774475,-0.5253437161445618
1760898177074251500,1.39425146484375,-1.1181880235671997,0.23105959594249725,-0.4581485986709595
1760898177083938800,1.403938720703125,-1.295338749885559,0.2237292230129242,-0.3860665261745453
1760898177093625900,1.4136259765625,-1.4883720874786377,0.1516471803188324,-0.26878049969673157
1760898177103313200,1.423313232421875,-1.648418664932251,0.019700389355421066,-0.1331685185432434
1760898177113000400,1.43300048828125,-1.7669264078140259,-0.1415679156780243,-0.03298669680953026
1760898177122687500,1.4426875,-1.870773434638977,-0.2759581506252289,0.03909534588456154
1760898177132374800,1.452374755859375,-1.9721769094467163,-0.40057456493377686,0.08918625861406326
1760898177142061800,1.462061767578125,-2.0491459369659424,-0.5569559335708618,0.11972949653863907
