time,seconds_elapsed,z,y,x
1760903910567877000,0.235877197265625,1.6088651418685913,0.15699224174022675,0.33231043815612793
1760903910577566200,0.245566162109375,1.585652232170105,0.14599667489528656,0.3225366175174713
1760903910587255300,0.25525537109375,1.5832087993621826,0.1496618688106537,0.29565855860710144
1760903910596944400,0.2649443359375,1.5893174409866333,0.17043127119541168,0.2626718580722809
1760903910606633500,0.274633544921875,1.6003129482269287,0.205861434340477,0.2309068888425827
1760903910616322600,0.284322509765625,1.6210824251174927,0.23884813487529755,0.2052505612373352
1760903910626011600,0.29401171875,1.6455169916152954,0.24495677649974823,0.1905898153781891
1760903910635700700,0.30370068359375,1.6748385429382324,0.2254091054201126,0.19425499439239502
1760903910645389800,0.313389892578125,1.7090469598770142,0.20219624042510986,0.21868959069252014
1760903910655079200,0.3230791015625,1.74203360080719,0.17898337543010712,0.2528980076313019
1760903910664768300,0.332768310546875,1.770133376121521,0.15577052533626556,0.29565855860710144
1760903910674457300,0.342457275390625,1.7933462858200073,0.15088360011577606,0.3445277214050293
1760903910684146400,0.352146484375,1.8128939867019653,0.16798780858516693,0.3811796307563782
1760903910693835500,0.36183544921875,1.8348851203918457,0.1997527778148651,0.39828383922576904
1760903910703524600,0.371524658203125,1.8642065525054932,0.22174391150474548,0.4007273018360138
1760903910713213700,0.381213623046875,1.9020801782608032,0.22907429933547974,0.39828383922576904
1760903910722902800,0.39090283203125,1.94728422164917,0.2205221801996231,0.39217519760131836
1760903910732591900,0.400591796875,1.9961533546447754,0.19730933010578156,0.37751442193984985
1760903910742281000,0.410281005859375,2.0438008308410645,0.16554436087608337,0.3481929302215576
1760903910751970000,0.419969970703125,2.0938918590545654,0.1484401375055313,0.31154105067253113
1760903910761659100,0.4296591796875,2.1452043056488037,0.15088360011577606,0.27855435013771057
1760903910771348500,0.439348388671875,2.1867432594299316,0.16676609218120575,0.2467893660068512
1760903910781037600,0.44903759765625,2.213621139526367,0.19242240488529205,0.21258094906806946
1760903910790726700,0.4587265625,2.231947183609009,0.21807873249053955,0.17348559200763702
1760903910800415700,0.468415771484375,2.246608018875122,0.2205221801996231,0.12461641430854797
1760903910810104800,0.478104736328125,2.255160093307495,0.1948658674955368,0.06597339361906052
1760903910819794000,0.4877939453125,2.2649338245391846,0.14477495849132538,0.01588248461484909
1760903910829483000,0.49748291015625,2.2808163166046143,0.08613193035125732,-0.017104214057326317
1760903910839172000,0.507172119140625,2.294255495071411,0.031154103577136993,-0.0256563201546669
1760903910848861200,0.516861083984375,2.307694435119629,-0.023823726922273636,-0.01588248461484909
1760903910858550500,0.526550537109375,2.3174681663513184,-0.06291907280683517,0.010995565913617611
1760903910868239600,0.536239501953125,2.316246509552002,-0.05070177838206291,0.04520399495959282
1760903910877928700,0.5459287109375,2.307694435119629,0.007941242307424545,0.0769689604640007
1760903910887617800,0.55561767578125,2.302807569503784,0.08124501258134842,0.0977383628487587
1760903910897307000,0.565306884765625,2.31380295753479,0.1545487940311432,0.1026252806186676
1760903910906996000,0.574995849609375,2.344346284866333,0.21930044889450073,0.09529490768909454
1760903910916685000,0.58468505859375,2.3822200298309326,0.24984370172023773,0.08307760953903198
1760903910926374100,0.5943740234375,2.402989387512207,0.24373504519462585,0.06841685622930527
1760903910936063200,0.604063232421875,2.3932154178619385,0.21807873249053955,0.05253437161445618
1760903910945752300,0.61375244140625,2.352898359298706,0.20463970303535461,0.03543015569448471
1760903910955441400,0.62344140625,2.2869250774383545,0.19608759880065918,0.013439024798572063
1760903910965130500,0.633130615234375,2.2087342739105225,0.19242240488529205,-0.006108647678047419
1760903910974819800,0.64281982421875,2.1354305744171143,0.20463970303535461,-0.01588248461484909
1760903910984509000,0.652509033203125,2.0657920837402344,0.23762640357017517,-0.012217295356094837
1760903910994198000,0.662197998046875,2.00104022026062,0.268169641494751,0.002443459117785096
1760903911003887000,0.67188720703125,1.9326233863830566,0.28038692474365234,0.028099779039621353
1760903911013576200,0.681576171875,1.866650104522705,0.2864955961704254,0.05864302068948746
1760903911023265300,0.691265380859375,1.808007001876831,0.28527384996414185,0.08796452730894089
1760903911032954400,0.700954345703125,1.753029227256775,0.25473061203956604,0.11117739230394363
1760903911042643500,0.7106435546875,1.7053817510604858,0.21197007596492767,0.12095122784376144
1760903911052332500,0.72033251953125,1.6638429164886475,0.17898337543010712,0.10629047453403473
1760903911062021600,0.730021728515625,1.6296344995498657,0.16065743565559387,0.06963858753442764
1760903911071710700,0.739710693359375,1.605199933052063,0.17043127119541168,0.021991131827235222
1760903911081399800,0.74939990234375,1.575878381729126,0.20708316564559937,-0.03176496922969818
1760903911091089200,0.759089111328125,1.5318961143493652,0.25350889563560486,-0.07452550530433655
1760903911100778200,0.7687783203125,1.4756965637207031,0.30482152104377747,-0.09651663154363632
1760903911110467300,0.77846728515625,1.401171088218689,0.3451386094093323,-0.10995566099882126
1760903911120156400,0.788156494140625,1.3107631206512451,0.33536475896835327,-0.13927717506885529
1760903911129845500,0.797845458984375,1.216689944267273,0.25961753726005554,-0.20280711352825165
1760903911139534600,0.80753466796875,1.1507165431976318,0.14721840620040894,-0.3029889166355133
1760903911149223700,0.8172236328125,1.1604903936386108,0.037262752652168274,-0.41905322670936584
1760903911158912800,0.826912841796875,1.2680025100708008,-0.033597562462091446,-0.5131264328956604
1760903911168601900,0.836601806640625,1.4634792804718018,-0.043371398001909256,-0.5473348498344421
1760903911178291000,0.846291015625,1.7066035270690918,0.011606430634856224,-0.5070177912712097
