time,seconds_elapsed,z,y,x
1760966897486005800,0.243005859375,-0.736244797706604,-0.10644318908452988,-0.5261073112487793
1760966897495693800,0.25269384765625,-0.8022181987762451,-0.12232567369937897,-0.37461283802986145
1760966897505382000,0.2623818359375,-0.8962913751602173,-0.23228132724761963,-0.18402300775051117
1760966897515070000,0.272070068359375,-0.9500474333763123,-0.43020153045654297,-0.03741546720266342
1760966897524758300,0.28175830078125,-0.8914044499397278,-0.5560396909713745,0.09086613357067108
1760966897534446300,0.2914462890625,-0.8694133162498474,-0.4338667094707489,0.32421648502349854
1760966897544134400,0.301134521484375,-0.8498656153678894,-0.17974695563316345,0.5074759125709534
1760966897553822500,0.310822509765625,-0.8254310488700867,0.01206457894295454,0.588110089302063
1760966897563510800,0.3205107421875,-0.7851139307022095,0.11346813291311264,0.568562388420105
1760966897573198800,0.33019873046875,-0.7093667387962341,0.20021092891693115,0.46227192878723145
1760966897582887000,0.339886962890625,-0.5566505193710327,0.3272708058357239,0.2680169343948364
1760966897592575000,0.349574951171875,-0.32330018281936646,0.5129737257957458,-0.01908952370285988
1760966897602263300,0.35926318359375,-0.11927134543657303,0.6791289448738098,-0.3159697949886322
1760966897611951400,0.368951416015625,0.009010255336761475,0.8196278214454651,-0.5871937870979309
1760966897621639400,0.378639404296875,0.05543597787618637,0.9014837145805359,-0.8388700485229492
1760966897631327500,0.388327392578125,0.02977965772151947,0.9161444306373596,-1.0538945198059082
1760966897641015800,0.398015869140625,-0.026419902220368385,0.9418007731437683,-1.2005020380020142
1760966897650704000,0.407703857421875,-0.07162389904260635,0.9295834898948669,-1.2738057374954224
1760966897660392000,0.417391845703125,-0.08384118974208832,0.7890845537185669,-1.2848013639450073
1760966897670080000,0.427080078125,-0.036193739622831345,0.4897608458995819,-1.2395973205566406
1760966897679768300,0.436768310546875,0.0847574844956398,0.041386090219020844,-1.1308634281158447
1760966897689456400,0.446456298828125,0.24236060678958893,-0.5303833484649658,-0.9622647166252136
1760966897699144400,0.45614453125,0.4085158109664917,-1.0691660642623901,-0.7399099469184875
1760966897708832500,0.46583251953125,0.5294670462608337,-1.3208423852920532,-0.4857902228832245
1760966897718520800,0.475520751953125,0.5270236134529114,-1.1192569732666016,-0.2390008419752121
1760966897728209000,0.485208984375,0.39141160249710083,-0.7417425513267517,-0.03741546720266342
1760966897737897000,0.49489697265625,0.1727220118045807,-0.37400195002555847,0.12018764764070511
1760966897747585000,0.5045849609375,-0.061850059777498245,0.02306014485657215,0.24602578580379486
1760966897757273300,0.5142734375,-0.25243985652923584,0.37003132700920105,0.3168860971927643
1760966897766961400,0.52396142578125,-0.36483898758888245,0.5129737257957458,0.29245150089263916
1760966897776649500,0.5336494140625,-0.366060733795166,0.5642863512039185,0.17516547441482544
1760966897786337800,0.543337890625,-0.2597702443599701,0.680350661277771,0.004123337101191282
1760966897796025900,0.55302587890625,-0.0948367565870285,0.6656898856163025,-0.07406735420227051
1760966897805714000,0.5627138671875,0.024892739951610565,0.5129737257957458,0.002901607658714056
1760966897815402000,0.572402099609375,0.07009673118591309,0.2026543915271759,0.187382772564888
1760966897825090300,0.58209033203125,0.10308343172073364,-0.3263545036315918,0.3938550651073456
1760966897834778400,0.5917783203125,0.14950916171073914,-0.7038689255714417,0.669965922832489
1760966897844466400,0.601466552734375,0.22036947309970856,-0.929888904094696,0.9631810188293457
1760966897854154500,0.611154541015625,0.19960007071495056,-1.0019710063934326,1.159879446029663
1760966897863842800,0.6208427734375,0.0383317656815052,-0.9567669630050659,1.142775297164917
1760966897873531000,0.63053076171875,-0.21700970828533173,-0.8956804871559143,0.8886555433273315
1760966897883219000,0.640218994140625,-0.4552469849586487,-0.6207913160324097,0.5380191802978516
1760966897892907000,0.649906982421875,-0.585972011089325,0.01695149764418602,0.2594648003578186
1760966897902595300,0.65959521484375,-0.5371028780937195,0.5031998753547668,0.11774418503046036
1760966897912283400,0.669283447265625,-0.3513999581336975,0.6314814686775208,0.044440411031246185
1760966897921971500,0.678971435546875,-0.17424917221069336,0.7389936447143555,-0.03130681812763214
1760966897931659800,0.68865966796875,-0.05940660089254379,0.8110756874084473,-0.1156061589717865
